ModelID,CarName,VIN,PurchasePrice,ListPrice
107,2020 Toyota 4Runner SE,L29S7V7B3ZISQHS1J,15801.63,18969.48
90,2022 Toyota Tundra Limited,7TJGS9DCFLUO2DOZP,40420.02,48086.08
115,2021 Toyota Sequoia,Q9BZ1PEJAHXYL6M1T,16114.31,25852.08
130,2018 Ford Escape Hybrid,B4CHT0DHF7LD93J08,44367.26,50008
108,2020 Toyota 4Runner Limited,SAJUS668H267KLKS5,34537.66,43421.23
68,2018 Toyota Camry XL,UEEF5XKRA4YAVWJJR,19406.67,23578.09
150,2018 Ford Edge Limited,I7Y23A89GLOMW0J5Q,30534.21,34556.82
148,2017 Ford Edge Hybrid,L9TCNRCO6YE93HTF4,32546.52,41531.92
91,2020 Toyota Highlander,H8DZGNYQ59PQUBRHN,30458.98,36082.89
144,2016 Ford Mustang Limited,FNGHFIDQPQKOHICQY,16134.86,19228.24
105,2017 Toyota 4Runner Sport,NY7XCSW9TGSWMMLUP,23282.67,24314.33
109,2018 Toyota Sienna,S7OABV5A3VKFJT7FF,29006.96,32824.38
113,2021 Toyota Sienna SE,7TDJXOZB187AR9LIF,33447.86,34354.24
48,2018 Chevrolet Blazer Limited,EYR3XZ9C8VTV0LRMU,37918.61,45875.43
118,2016 Toyota Sequoia Hybrid,XAXFCPEN7QX6ASPU5,24956.35,32032.72
179,2021 Ford Maverick SE,NGGE50DAWV5XVDNNJ,23772.24,26340.21
2,2016 Chevrolet Silverado XL,M4RZ8I9DMK93QIUPJ,24180.59,29439.68
135,2015 Ford Explorer Sport,W51PIY8L4ELTYNEH2,21312.93,23903.51
149,2024 Ford Edge SE,VYQTS5Z0JJICIWYYZ,21447.76,27979.55
64,2022 Toyota Corolla Hybrid,067DLUGB02DHEV6RP,15548.71,23574.31
156,2019 Ford Ranger Limited,AA73PT4AYXHQR3XCM,39127.51,47877.61
132,2015 Ford Escape Limited,DR0PYZ8PB9XTQJWA4,25723.61,32825.89
117,2024 Toyota Sequoia Sport,RST9OWC73ALLIR9Z7,33419.12,37265.12
143,2023 Ford Mustang SE,843LVYK22JFIWQDDX,36322.33,42326.32
38,2023 Chevrolet Impala XL,HTI9W6W0DQQCHYT4X,29504.29,36909.73
3,2024 Chevrolet Silverado Sport,6ZCIZ95WZ3ZMYH4R6,39540.77,41821.38
21,2018 Chevrolet Camaro Sport,359LZ6OCX079YDYXD,38949.75,44487.23
157,2016 Ford Expedition,F21E1UBQVTPVZUIVH,17713.23,21177.59
117,2021 Toyota Sequoia Sport,NBRLTJ0ROAB37C7XK,42074.16,50286.9
35,2018 Chevrolet Traverse SE,781PJO95XO8OAHMQT,32751.77,36282.15
28,2024 Chevrolet Tahoe Hybrid,RS2RJ31ZENFWXDYUI,27357.28,31955.86
72,2024 Toyota Camry Limited,F3CUWD225BHW71Z85,26927.91,36860.44
108,2018 Toyota 4Runner Limited,RSDJQ4NZQR9Z97KF9,34083.03,41385.18
26,2019 Chevrolet Tahoe XL,JYN0YDPT3JHWKDELA,34241.3,40922.65
151,2024 Ford Ranger,HK93DQGRZ3C4NXNVY,25029.02,26947.82
85,2023 Toyota Tundra,MF17PO0GJ80EVIVT1,25021.52,32863.93
133,2019 Ford Explorer,YYC5QBXQNXLGSWGQR,30823.7,40646.79
82,2024 Toyota Tacoma Hybrid,LKE86S6WHU0P3ZGBH,27622.67,31320.86
72,2024 Toyota Camry Limited,T2BREW9EYJXJM186E,30149.4,32489.23
48,2020 Chevrolet Blazer Limited,4Y4QVBRQSFWIV9661,39968.75,43910.09
146,2017 Ford Edge XL,AKOE589DOH65SB1R1,38351.68,43269.9
44,2023 Chevrolet Blazer XL,A0PO8QNLVZKQNZEGK,29451.15,36000.18
161,2015 Ford Expedition SE,H3TW2NPB839ESAL12,25628.95,28616.17
153,2024 Ford Ranger Sport,MJ3ISYF4CL3JU7AE8,32758.68,34199.33
177,2018 Ford Maverick Sport,3QMBGX81L3HB5AIKW,30074.31,31416.95
177,2022 Ford Maverick Sport,9ZA45VWF5GX8ZIZZ3,19305.01,20158.08
104,2022 Toyota 4Runner XL,J9FREIVYEMKYYXIV3,43073.9,47112.38
80,2016 Toyota Tacoma XL,R4W17OR54LL12NSLF,43796.35,46547.94
140,2019 Ford Mustang XL,QMHDV907BJXB9QGY8,23353.01,24465.38
18,2021 Chevrolet Equinox Limited,7NPOGN8FRET8STBEV,32680.33,39424.15
21,2016 Chevrolet Camaro Sport,J352MRI54DW8CGFMI,28315.94,30471.55
144,2024 Ford Mustang Limited,R902GHHOJBOIET81Z,30579.63,33870.54
175,2018 Ford Maverick,OK3T6N5IPX8XNKYMZ,26224.03,27665.32
55,2021 Chevrolet Suburban,0B86QV7CI9E9KQOS4,32955.04,38513.12
52,2015 Chevrolet Trailblazer Hybrid,4N74DOBGU5K5JK3S0,24646.58,26217.01
34,2019 Chevrolet Traverse Hybrid,UHJ9XVKHMDK0QF372,37453.63,46450.46
44,2021 Chevrolet Blazer XL,785TELRUT5WNHXWGZ,35592.38,43214.18
103,2018 Toyota 4Runner,YY7E110UFDLBQ8MHL,36837.95,45856.62
114,2015 Toyota Sienna Limited,8XYONLGR5ACGZC74B,18908.48,25859.96
151,2018 Ford Ranger,FIGBL9RLOMA79XHF4,41874.06,50960.95
127,2019 Ford Escape,A7U2IUZEUDS8YYIU2,23335.61,33274.88
24,2022 Chevrolet Camaro Limited,B2NVMTE0G7WNFVV88,32309.99,40368.51
172,2015 Ford Bronco Hybrid,OGZNTIOYCD31XLT2A,30604.45,40164.83
125,2015 Ford F-150 SE,C7X7QIRPIMSSMHIQN,35809,38479.63
26,2016 Chevrolet Tahoe XL,AIGFJ0P3ZX2KOLSEV,32142.16,38533.83
91,2021 Toyota Highlander,PO0P6ZH5Q028QHFWP,24149.64,31004.82
167,2019 Ford Fusion SE,X25W1BN26UK3GWU78,34721.33,37744.5
174,2015 Ford Bronco Limited,UD8HKYJCA88QVFC15,40691.66,45860.09
121,2023 Ford F-150,5PQOLO4PXXJFCUI2X,38347.26,45036.34
135,2017 Ford Explorer Sport,F6ESK18UHNOSY0MJE,34429.57,39751.93
165,2024 Ford Fusion Sport,ZMRIQZVZBI202FN94,28825.48,32055.35
68,2023 Toyota Camry XL,2XLSPPEB6BWLELEV0,15074.52,23468.42
45,2015 Chevrolet Blazer Sport,4QFGQMB96RD6NQRBQ,41699.25,44783.83
179,2024 Ford Maverick SE,J4UHVIEGAG0N1J1WE,29991.81,39068.32
12,2024 Chevrolet Malibu Limited,9O8F1WUMDGWBZFJFV,28530.21,35750.83
63,2023 Toyota Corolla Sport,NXOXW5YP7HOX7LKNJ,24197.92,25445.12
166,2022 Ford Fusion Hybrid,X15Q0VXAKJRAMYWL3,29933.5,32532.43
62,2016 Toyota Corolla XL,NP5LKSUDAV8KS0QWC,18399.58,25455.14
1,2020 Chevrolet Silverado,JH2CT26G0HYMHJ6IU,37721.07,44147.31
117,2019 Toyota Sequoia Sport,DKJWWNP26YWGS95X1,19336.8,28335.92
35,2018 Chevrolet Traverse SE,T6R7GZXH4XE3LQLRM,17281.64,25722.21
107,2018 Toyota 4Runner SE,YP69JNX60VVT93PRZ,41969.32,51552.49
10,2021 Chevrolet Malibu Hybrid,21GSSIJYTYPKX34NJ,24176.33,33867.4
124,2015 Ford F-150 Hybrid,9JR2EWNB38BM5XZAM,24432.75,34373.62
67,2019 Toyota Camry,58QLY2HTMCJZR4Y6C,44546.61,45533.45
128,2022 Ford Escape XL,ZGD38HN8NHYZCV5DL,29492.32,37959.57
51,2017 Chevrolet Trailblazer Sport,QV8CAXKCR1E2MJIXR,31608.61,34076.46
99,2015 Toyota Prius Sport,LP4OR7LFSTHZVXDDR,37511.32,40147.71
138,2021 Ford Explorer Limited,I63FOXHQLL1EO0656,42344.8,51160.87
37,2024 Chevrolet Impala,1D5H4C2J19PVUZGT0,31773.63,34695.48
168,2022 Ford Fusion Limited,0XJIEF2MFHH60V824,37342.92,42752.07
92,2023 Toyota Highlander XL,CFAMZMEY6UNHAWO2C,34789.88,41227.67
154,2018 Ford Ranger Hybrid,LN7IRYWNAXRGKX3CQ,29433.23,37610.72
106,2023 Toyota 4Runner Hybrid,MC900VRCX4KOZZ5AI,20338.87,21866.93
124,2017 Ford F-150 Hybrid,DUJ3GLVLD1OYSUOGM,36178.65,42767.84
26,2023 Chevrolet Tahoe XL,PJYFKJKLDKQ99P44A,34340.42,35096.82
41,2015 Chevrolet Impala SE,VQXXT2WKUWLJJEQPD,25349.26,26802.98
73,2021 Toyota RAV4,XH7YTC3FN7MSX2C8N,21274.13,28563.84
131,2016 Ford Escape SE,3ZCQARLOFK7H31EXZ,34139.34,35515.21
103,2017 Toyota 4Runner,HWY2OLI9GB6G9NV2Y,37879.09,41916.64
154,2015 Ford Ranger Hybrid,89BA55P8ZWY5JL5F5,21777.16,27929.81
6,2021 Chevrolet Silverado Limited,LNM4XX9LWRXSC8XHY,44878.19,47772.24
42,2022 Chevrolet Impala Limited,5M4M5ITOCWK3II5LW,25627.6,32614.09
65,2018 Toyota Corolla SE,PLMYRIS2M3RGLUDMK,29336.16,35197.01
108,2015 Toyota 4Runner Limited,45HV149L2PPIG7QGN,40714.21,50664.16
18,2022 Chevrolet Equinox Limited,8ALPOVU9C3G57WIQ1,41862.56,43094.38
18,2023 Chevrolet Equinox Limited,OU9IIU8PH0ZVHDI8L,17167.8,20985.04
7,2024 Chevrolet Malibu,SRDNI3RGPBWG0FRJV,17561.39,19055.52
40,2021 Chevrolet Impala Hybrid,PL6E44ADY88OXK6UV,22899.6,24945.12
87,2022 Toyota Tundra Sport,HS9F6N2U70KRW0C0B,30546.36,37810.63
23,2023 Chevrolet Camaro SE,2U6NWY89M14N9KLZG,40702.41,41848.92
123,2024 Ford F-150 Sport,0OTF7TA9EBMREVDVK,32462.98,35252.89
125,2019 Ford F-150 SE,VB5311OQVWOQBTFYY,42498.88,46750.35
24,2018 Chevrolet Camaro Limited,PIIJHG1HZYUCMPIMK,32905.5,34747.76
33,2018 Chevrolet Traverse Sport,WSGFXKY3RH81ELFAG,19993.46,27815.36
50,2018 Chevrolet Trailblazer XL,5F4F2QTIY5JVVQ9X6,19313.38,27582.55
13,2016 Chevrolet Equinox,UHIPJ10V1X2N5Q1BD,19710.56,27517.5
67,2018 Toyota Camry,5IXJ3H8UKW5Z9UGTX,32252.5,41525.5
11,2023 Chevrolet Malibu SE,LHMYH8UOM85IZ5US0,26601.57,33823.82
151,2022 Ford Ranger,Y1QF3PVSZ06CG1NGT,29392.14,33301.88
102,2020 Toyota Prius Limited,CBDNFNUPA827R2V4K,37603.86,43925.27
83,2016 Toyota Tacoma SE,JAMBRDFUC5PMYYNJ9,16980.27,19762.25
86,2024 Toyota Tundra XL,E92QIA2KKE4O79YFX,37189.77,42831.94
101,2023 Toyota Prius SE,2XRAZ8DDUMT21BCH6,40387,48373.16
142,2024 Ford Mustang Hybrid,0WBX5982OB0QFM4YR,36684.74,46221.34
5,2017 Chevrolet Silverado SE,XB8SEXNCI9KWRJS4E,41665.59,51427.35
160,2017 Ford Expedition Hybrid,YS1UR8G77UZ6TUUBJ,28740.3,29813.42
25,2018 Chevrolet Tahoe,YIJ44DJBO7OD6UMI6,30626.64,32225.31
44,2016 Chevrolet Blazer XL,HXXOMGIAGXULSF0XQ,26352.6,29056.17
179,2022 Ford Maverick SE,IECDTNQ85T0LOM6GB,34438.23,37118.72
100,2022 Toyota Prius Hybrid,L7WS72AJIU3BB8HHL,18872.79,27744.27
138,2019 Ford Explorer Limited,DD5ICP2QMWZIQNFY6,18133.1,22128.38
169,2023 Ford Bronco,HZO298P866PZCHLOU,43014.86,47883.97
46,2020 Chevrolet Blazer Hybrid,YZNR3JZPJPRQOLXSC,33097.03,33709.24
68,2019 Toyota Camry XL,NVGHEVOJPBZUURGKT,40649.36,41556.4
32,2015 Chevrolet Traverse XL,NS3545XB1RGY3KYNW,15636.55,19710.25
30,2016 Chevrolet Tahoe Limited,HF8GVGTO01IS8BF70,30478.9,40103.35
68,2024 Toyota Camry XL,IPXRGBQYSVRPQICT1,18908.64,23728.4
156,2018 Ford Ranger Limited,DY99AX93IIEYOE46Y,21253.5,25610.66
130,2017 Ford Escape Hybrid,WVJFB00Y9K99DUEPU,34015.07,38818.93
145,2023 Ford Edge,WEULMPOVW6ZU1BG39,37227.65,46844.97
134,2020 Ford Explorer XL,CU0UKJOM3PBUKNY75,20887.93,30255.34
27,2021 Chevrolet Tahoe Sport,OJ4X04CWIMAXTTR8W,20985.67,22305.36
37,2023 Chevrolet Impala,8MXC0GTYP6VJY9NIY,17660.69,23078.7
75,2022 Toyota RAV4 Sport,YXVV6P9B0S0BV9CM3,17799.43,21133.82
55,2019 Chevrolet Suburban,URYQOHBJMFZGR37PH,29982.92,33284.56
106,2019 Toyota 4Runner Hybrid,0W4N8BLG53HKWE8YP,30155.29,39023.74
44,2016 Chevrolet Blazer XL,7WMDHWS89UETFI1ET,16480.02,19687.31
139,2023 Ford Mustang,XOS2FDN3TWK2XS5KZ,36574.23,41071.78
109,2020 Toyota Sienna,SNVMAYWC3TEKJW72J,22603.1,27844.13
3,2016 Chevrolet Silverado Sport,Z2M55IRFWQDR3ZAKU,43508.46,50453.7
157,2019 Ford Expedition,O0LQ0DIN5D2MB4UG6,29857.36,35506.87
87,2016 Toyota Tundra Sport,VZJL94PV8QVSXDX7I,34376.81,35147.75
155,2016 Ford Ranger SE,YEC68Z7JOP7U9IJMO,42549.89,49207.82
111,2016 Toyota Sienna Sport,YH2XQOE3JIW99UBJ8,26378.14,34202.3
31,2024 Chevrolet Traverse,DDNAD6MVDEYR0OQUB,35015.95,36010.44
131,2024 Ford Escape SE,A1W4Q5BTLDPNZR92F,35700.47,41926.25
3,2015 Chevrolet Silverado Sport,UYC3PO3499NG3F1N0,19837.32,26347.34
61,2024 Toyota Corolla,0EY88TYL7DUSYIDGE,35685.51,40603.13
137,2017 Ford Explorer SE,VMT83NJ0NAZUA55WY,15993.24,18889.21
64,2015 Toyota Corolla Hybrid,W2DCECU18A6T9W4VB,30565.04,31656.49
78,2021 Toyota RAV4 Limited,PFR02WBEE0UHBO13J,25331.76,32376.17
86,2017 Toyota Tundra XL,S2L7F8Q4WZWGY0492,35856.67,40268.68
147,2016 Ford Edge Sport,SWAEXCH28WQT8IHIX,41786.27,42771.83
136,2017 Ford Explorer Hybrid,D1AFHVZBODYE6FAQ9,23518.54,27630.2
152,2016 Ford Ranger XL,E231O4H8NYGJ4J90E,17428.93,18204.72
101,2015 Toyota Prius SE,U2S0QV3ZSSSL3GDR0,40776.71,43267.1
36,2022 Chevrolet Traverse Limited,TT5CVN3Y8URMDQPAY,36784.03,44460.93
104,2020 Toyota 4Runner XL,1XRZN3FGHWC84SOXB,42347.02,45392.89
147,2016 Ford Edge Sport,EDE9KXUDYI62SJRFL,21820.67,24735.44
47,2021 Chevrolet Blazer SE,4NKHEW1UVBE2C0X7U,23023.74,30600.49
133,2019 Ford Explorer,SOM2Z4CXI513FED9Z,40935.13,45943.06
108,2017 Toyota 4Runner Limited,XVJAGYIQ17PY4H3NK,34979.67,40851.15
130,2023 Ford Escape Hybrid,D49H07B9XGCGRPL4G,28276.18,28914.73
83,2015 Toyota Tacoma SE,S51IPLAW6YFRIIB91,42705.74,49295.74
81,2017 Toyota Tacoma Sport,H7F88DHOA276XMJ2D,22767.55,29531.13
74,2021 Toyota RAV4 XL,J300VJ9H6YPS7GJ7M,21275.47,25368.89
8,2018 Chevrolet Malibu XL,2VA2QFYSEM29RKOM2,16685.97,24324.65
74,2015 Toyota RAV4 XL,5LRROBBFLZCC7A5F9,15281.94,17438.62
52,2019 Chevrolet Trailblazer Hybrid,MDJE5YPMWGH93ATY9,24025.32,30430.77
78,2015 Toyota RAV4 Limited,VQD5L8BHGRU1HQ2DK,36500.19,42917.48
109,2022 Toyota Sienna,5I32GRKHEMM6OJY2U,36410.44,45076.15
151,2020 Ford Ranger,JZE8N9PQ9MYDNRMI8,17625.68,20742.43
107,2017 Toyota 4Runner SE,F043MRZJ9RO6FKFEG,39568.04,48474.52
169,2016 Ford Bronco,SZ1GG4979JGSLFN5N,24253.09,31823.74
82,2022 Toyota Tacoma Hybrid,SI02A6YEPEG5WZ19B,26454.79,34503.53
55,2016 Chevrolet Suburban,0Q2TAXXRZ3XXK4N8L,20590.72,22213.18
137,2024 Ford Explorer SE,R18X2U61XTWA1EHOI,31285.11,36879.89
151,2021 Ford Ranger,S7EFO8I8AIXNEAG8H,19255.44,27726.13
153,2022 Ford Ranger Sport,QOBHFUO2BDG313JL5,22834.49,27062.95
81,2024 Toyota Tacoma Sport,3OB0HMSH6ROALHL5U,28834.7,29681.7
26,2022 Chevrolet Tahoe XL,2UR795MJADOC0VL62,31042.74,32731.37
9,2019 Chevrolet Malibu Sport,0ZYJ5G3Q94YXOL5AH,26633.82,27310.04
112,2021 Toyota Sienna Hybrid,35FL2PGIV8RPK1S30,15168.31,21869.15
25,2024 Chevrolet Tahoe,RWQT6OCIRCEPXRFEO,38471.5,45252.76
94,2021 Toyota Highlander Hybrid,N3AEELXBPLOIXIWGH,39488.93,45717.37
31,2023 Chevrolet Traverse,OJTHKNOXCOHX63EEN,18465.38,27826.79
39,2020 Chevrolet Impala Sport,1ELMX20C1OEXMPCGX,39157.07,42119.25
22,2017 Chevrolet Camaro Hybrid,UOYQSU79L6VSURWCF,17240.38,19339.03
153,2017 Ford Ranger Sport,D048TI04KDLJVO46S,44469.12,49564.6
144,2015 Ford Mustang Limited,0JT78S5YIXTQ019OE,32226.94,42171.08
97,2021 Toyota Prius,KFD26RX6RH7SHPEGB,21677.38,26192.66
163,2024 Ford Fusion,1YEAPZUFE8VW86MIY,40657.32,45386.57
109,2018 Toyota Sienna,PX0Y6PN3D00H80IZH,40018.18,47052.53
153,2020 Ford Ranger Sport,O8GQH23GJ899AKQ7H,19865.63,25171.47
80,2024 Toyota Tacoma XL,PCZTD2QD8N7IIKDGX,35900.69,41659.94
121,2024 Ford F-150,5M7JCRRXDKJIW902F,30558.39,37920.84
141,2018 Ford Mustang Sport,AO0OX1VDAJ8GJGYNU,28910.04,37051.68
105,2024 Toyota 4Runner Sport,ZNGBYP28N3HXI1SP0,32772.22,42228.23
178,2019 Ford Maverick Hybrid,UDP8UD4YYBD1XY7A5,27671.9,31195.41
48,2016 Chevrolet Blazer Limited,LKRB64N4AMGG4LBG9,30799.8,38301.14
30,2020 Chevrolet Tahoe Limited,PD4YG61P9686F1EI5,42105.86,44901.2
44,2022 Chevrolet Blazer XL,WPBPCUBQN8XYDXJOP,27368.27,31186.8
144,2017 Ford Mustang Limited,8RVTE1SZ23KW41E2C,26823.24,35082.83
83,2024 Toyota Tacoma SE,IVA7BIAGSM7SPGPUT,31616.93,35896.24
140,2015 Ford Mustang XL,J7BIEYR0LBQ283NJ4,25167.49,29716.59
46,2019 Chevrolet Blazer Hybrid,U00CXD51G8ZIUTPRA,27862.45,32200.85
119,2016 Toyota Sequoia SE,GQQGBVEF651FWOT79,36030.26,41867.8
113,2020 Toyota Sienna SE,FS312EAL2Q3BNFSDT,29675.49,34470.84
77,2016 Toyota RAV4 SE,D1V4ODUGBJEWDGQ6C,19626.08,29487.73
136,2017 Ford Explorer Hybrid,4SOPU2P50BZUOBNFI,39871.55,47524.89
63,2015 Toyota Corolla Sport,9CH0S9B3IPK5OTAVQ,25421.37,35049.48
20,2021 Chevrolet Camaro XL,11POOO2E8OASLJBFW,38981.95,40326.9
160,2020 Ford Expedition Hybrid,1N8Z91PQOK4KMTC0H,31929.41,38187.71
19,2023 Chevrolet Camaro,RMKGMUK1BR2ZX3WRK,39388.37,40349.8
138,2022 Ford Explorer Limited,EFWSXL8MFWMGHORPZ,16546.89,26344.08
120,2018 Toyota Sequoia Limited,0IEAJSPHGM6D79Q1N,41493.46,47514.57
178,2024 Ford Maverick Hybrid,TYLBWFSV78D0Z9EWN,29823.57,31585.89
22,2018 Chevrolet Camaro Hybrid,0KMKGZ64IWR42G3IQ,37753.96,41173.83
84,2018 Toyota Tacoma Limited,U62YK7DWX29SZBZRJ,25856.26,32231.06
5,2022 Chevrolet Silverado SE,ONJ3QU3X52BI75L4D,41781.28,46096.64
167,2024 Ford Fusion SE,HY5ERA7ALK80NJ452,34929.74,40812.6
170,2015 Ford Bronco XL,2NTNIMNBM3Y55WM4R,31858.04,34199.69
146,2016 Ford Edge XL,ZWE271JXO2L6ZYWC3,18727.46,24102.73
178,2023 Ford Maverick Hybrid,M317PL5ZQ89MAP10X,41331.75,49754.73
52,2020 Chevrolet Trailblazer Hybrid,W1AIUQ3TNFV9I03D9,33377.84,36017.01
135,2022 Ford Explorer Sport,YLICZCFJKLZOAVR7H,30012.09,34904.19
116,2015 Toyota Sequoia XL,ARR6KVS8A6R6JOG8X,17537.15,23910.39
39,2015 Chevrolet Impala Sport,T6IDELL7ZYTTW6671,37562.79,42259.2
105,2022 Toyota 4Runner Sport,SUCKZN1OYRQZAEO3E,18302,22999.54
70,2016 Toyota Camry Hybrid,FTLXYAML7JW1W8VWF,27029.61,35163.9
161,2015 Ford Expedition SE,VTNST5C0QHFQHK8Y6,24303.38,27655.52
35,2021 Chevrolet Traverse SE,XFGKZX964FU3YJZ8R,34281.78,43243.59
27,2018 Chevrolet Tahoe Sport,ZLB4GJUJTTBW4ZGS2,28142.54,30582.31
121,2021 Ford F-150,J94OI2JT20OG5RFUN,17097.85,24387.23
134,2020 Ford Explorer XL,S34I961AC4QY7V1NH,34097.99,43309.02
104,2017 Toyota 4Runner XL,9NCVES10AXFG6GDF7,30143.69,36675.92
179,2024 Ford Maverick SE,ZZFG0YQ77BUU0HN2X,26073.8,32067.05
154,2022 Ford Ranger Hybrid,8KRQMF037PD78BHQD,23909.39,30058.84
86,2018 Toyota Tundra XL,KMCIVKSAP89AEPQHW,40501.62,49758.11
9,2019 Chevrolet Malibu Sport,8L3FK3T2OWZJII42O,18135.57,23532.23
160,2024 Ford Expedition Hybrid,L1VM7YRE0EI6L7PQ7,29073.59,31397.14
71,2018 Toyota Camry SE,7DJIXBUK40U71Z7V5,38863.55,43265.76
164,2018 Ford Fusion XL,TU7OICQDKAJ692ZD5,19564.29,28774.91
125,2016 Ford F-150 SE,Q5TOKKH9SWGHLOOIL,42471.68,52264.37
57,2022 Chevrolet Suburban Sport,C76P58E3U9OTDDVW7,15671.09,16551.4
66,2022 Toyota Corolla Limited,SLHTR1N3BEO6FN028,28433.46,37129.59
48,2024 Chevrolet Blazer Limited,IINNOS8MXGCXWR9TX,26666.12,30632.48
26,2019 Chevrolet Tahoe XL,MST6ZCSTU46QVXL10,24913.86,32791.99
76,2018 Toyota RAV4 Hybrid,F83YIKEUTT1PRUWAB,30386.96,31119.85
125,2018 Ford F-150 SE,MFOIYEWI4ON8I2G2J,25057.56,34623.3
143,2020 Ford Mustang SE,NV8ZNDF4HQV1UIED7,20424.86,25803.79
131,2015 Ford Escape SE,88I0NZLP22LNTQDE8,16311.31,21785.95
77,2024 Toyota RAV4 SE,9XIX9A55D6SLYCW9U,31861.67,39006.72
81,2019 Toyota Tacoma Sport,ME9YLF99YGANRH1JU,36625.53,37370.97
144,2023 Ford Mustang Limited,M8NQMKI6FJJ1QEXP1,31687.23,35017.45
176,2017 Ford Maverick XL,BVWOVPNW2HFH6FVQE,23859.98,32795.59
158,2016 Ford Expedition XL,H12SNJKLTAZ6FVOGH,32502.4,33737.64
123,2022 Ford F-150 Sport,3AWLEBS6H9AR0AJYM,28749.55,35682.39
9,2019 Chevrolet Malibu Sport,LUQBXLTZYP4NXCKXH,26536.47,30859.72
45,2021 Chevrolet Blazer Sport,BTBPHJNN5XFWG5V94,34900.87,40431.15
158,2015 Ford Expedition XL,6GG6GR4ZNXGPU7UQ7,31581.44,35188.86
138,2021 Ford Explorer Limited,KAMHZTB3V4L0Z5T7T,28603.62,33213.48
136,2015 Ford Explorer Hybrid,5I1AAB4B084QXBMC2,43663.38,49681.72
170,2018 Ford Bronco XL,GLMX5YFM8JG6BKO9C,32194.13,35163.89
62,2023 Toyota Corolla XL,GSEO4ADQW3A7A9HTQ,17861.47,21124.34
25,2017 Chevrolet Tahoe,FA112KTIMJOHRXYM7,30018.39,31965.74
153,2021 Ford Ranger Sport,07HD44VSVU5S98WQ6,31557.75,38055.67
136,2018 Ford Explorer Hybrid,D1B7CFH52TAR3M6B7,20750.96,24917.87
50,2022 Chevrolet Trailblazer XL,VEDN7B7QC9MD8MUJF,41148.62,50165.5
37,2017 Chevrolet Impala,Y3COLS694QJHGJFD8,26027.49,27866.09
106,2024 Toyota 4Runner Hybrid,QBR473MKN67VMZ08S,44893.96,52029.01
77,2023 Toyota RAV4 SE,E26DPBROLIFTNMUIM,29606.01,33653.79
52,2019 Chevrolet Trailblazer Hybrid,CG8EBVTJC79TZKMCU,37673.26,42200.83
50,2019 Chevrolet Trailblazer XL,SY0I2UD1XPA5S2FF2,34229.3,37473.84
86,2018 Toyota Tundra XL,G3SZLAU5K43P7CWWR,25878.55,35580.78
159,2018 Ford Expedition Sport,NEZ9XYCAZNV6RR4M1,44419.27,47218.09
20,2019 Chevrolet Camaro XL,93TA5PST5MMTJOD8Z,15449.37,21509.95
12,2018 Chevrolet Malibu Limited,7LWDVXAAE6Q3UFNS5,31619.16,34998.23
40,2024 Chevrolet Impala Hybrid,MQWFXYY6JYBR4ZPI8,16672.9,18089.63
171,2018 Ford Bronco Sport,S0ZHKTWZI07O96UFX,29581.31,30146.72
8,2023 Chevrolet Malibu XL,CVPQSXBUP5WAJIO2P,36766.29,43808.78
7,2019 Chevrolet Malibu,MRXSGX61RVTD53RA8,19021.66,25916.62
133,2017 Ford Explorer,PDVWQ4S5PHRZ9IOS4,33783.44,35071.8
97,2015 Toyota Prius,XXYWL5OWK1K530LJ9,16477.62,24720.19
16,2015 Chevrolet Equinox Hybrid,6KCAPXCRVSVJJ3NH0,33629.27,34171.46
72,2015 Toyota Camry Limited,O0F7QJBHG54PMN6IP,22040.45,31423.28
161,2020 Ford Expedition SE,8G6U4JEHAAWP1N774,42576.43,43903.15
103,2016 Toyota 4Runner,1YBHNOF8FP21PFX02,43364.36,50042.97
173,2022 Ford Bronco SE,AEPOZAQPFY13K5GAH,43736.7,48060.4
19,2022 Chevrolet Camaro,0NKJMX6XSZ8A83XR3,30148.41,36620.83
44,2021 Chevrolet Blazer XL,CX0I9OO3N4PDVMR5J,20355.29,21193.88
115,2023 Toyota Sequoia,SD3P5K4D69XYX1D32,37142.64,42397.35
148,2018 Ford Edge Hybrid,J8G3RYXY060W1RNJ0,31677.44,37103.34
57,2023 Chevrolet Suburban Sport,HLWQ7R5YCYT5OQ8NH,44365.95,46439.04
113,2015 Toyota Sienna SE,NL6KKT831O1XL0TIZ,42517.68,44971.8
163,2016 Ford Fusion,EHTD2W0U039WFMEDN,40607.62,47431.45
22,2021 Chevrolet Camaro Hybrid,ICDBZKTCRM1GBIE0Q,33281.1,33869.2
41,2019 Chevrolet Impala SE,Y4RQI7EKUQ84L2I3A,32656.19,39492.2
170,2023 Ford Bronco XL,FCFCZXKPQ20D9Y23I,21686.92,25943.22
98,2019 Toyota Prius XL,9XRUIV1FV0HFIIHX6,19793.53,23447.69
134,2018 Ford Explorer XL,DEVQ0XMKJ9MCUJSXQ,22697.5,25352.74
79,2023 Toyota Tacoma,EEU5A0LAQPVHLM6X3,33912.75,42233.15
64,2018 Toyota Corolla Hybrid,5SX82QFBK52THJVUG,17625.8,18363
158,2018 Ford Expedition XL,Q31T9MXCKDY8H35NT,31008.11,36340.53
16,2023 Chevrolet Equinox Hybrid,XXF7K750CSPWLBDXS,41612.41,45288.84
162,2024 Ford Expedition Limited,0YIUCMRQVJ9IM20QV,15598.05,16622.04
